 DATE-GMT,TIME-GMT,OBSPWR,FCSTPWR,ERR
20060124   ,700 ,     567.0,     508.1,     -58.8
20060124   ,800 ,     678.8,     570.4,    -108.4
20060124   ,900 ,     706.8,     606.4,    -100.4
20060124   ,1000,     713.7,     664.9,     -48.8
20060124   ,1100,     713.4,     740.1,      26.8
20060124   ,1200,     715.6,     632.9,     -82.7
20060124   ,1300,     723.0,     672.8,     -50.2
20060124   ,1400,     742.1,     754.0,      11.9
20060124   ,1500,     742.2,     742.7,       0.5
20060124   ,1600,     736.5,     767.1,      30.5
20060124   ,1700,     738.9,     773.0,      34.1
20060124   ,1800,     749.8,     772.2,      22.4
20060124   ,1900,     750.1,     760.3,      10.2
20060124   ,2000,     715.4,     608.6,    -106.7
20060124   ,2100,     707.4,     632.3,     -75.1
20060124   ,2200,     710.6,     661.8,     -48.8
20060124   ,2300,     719.3,     571.3,    -148.0
20060125   ,0   ,     663.9,     578.9,     -85.0
20060125   ,100 ,     495.9,     537.1,      41.2
20060125   ,200 ,     614.7,     598.7,     -16.0
20060125   ,300 ,     686.9,     593.9,     -93.0
20060125   ,400 ,     648.8,     590.7,     -58.1
20060125   ,500 ,     688.4,     545.7,    -142.7
20060125   ,600 ,     667.1,     605.8,     -61.3
20060125   ,700 ,     702.1,     659.4,     -42.7
20060125   ,800 ,     712.0,     651.9,     -60.0
20060125   ,900 ,     709.7,     716.8,       7.1
20060125   ,1000,     706.3,     726.2,      19.8
20060125   ,1100,     705.9,     700.4,      -5.5
20060125   ,1200,     711.2,     608.4,    -102.9
20060125   ,1300,     615.9,     527.2,     -88.8
20060125   ,1400,     649.8,     565.0,     -84.8
20060125   ,1500,     708.6,     684.9,     -23.7
20060125   ,1600,     676.8,     627.6,     -49.2
20060125   ,1700,     608.9,     637.8,      29.0
20060125   ,1800,     599.6,     713.5,     113.9
20060125   ,1900,     609.7,     637.2,      27.5
20060125   ,2000,     584.3,     645.8,      61.5
20060125   ,2100,     533.2,     638.0,     104.7
20060125   ,2200,     465.3,     626.2,     161.0
20060125   ,2300,     468.3,     498.8,      30.5
20060126   ,0   ,     488.9,     414.4,     -74.5
20060126   ,100 ,     535.9,     323.3,    -212.6
20060126   ,200 ,     572.5,     437.8,    -134.7
20060126   ,300 ,     532.5,     425.1,    -107.4
20060126   ,400 ,     453.9,     431.3,     -22.6
20060126   ,500 ,     428.9,     389.8,     -39.1
20060126   ,600 ,     400.1,     367.8,     -32.3
20060126   ,700 ,     396.4,     351.9,     -44.5
20060126   ,800 ,     350.8,     242.1,    -108.8
20060126   ,900 ,     285.5,     259.3,     -26.2
20060126   ,1000,     233.7,     301.8,      68.1
20060126   ,1100,     177.6,     344.2,     166.5
20060126   ,1200,     135.7,     326.8,     191.0
20060126   ,1300,     172.0,     365.7,     193.7
20060126   ,1400,     152.9,     277.4,     124.4
20060126   ,1500,      86.9,     274.0,     187.1
20060126   ,1600,      35.5,      58.2,      22.7
20060126   ,1700,       4.8,      39.8,      35.1
20060126   ,1800,       0.0,      39.7,      39.7
20060126   ,1900,       2.0,      67.9,      65.9
20060126   ,2000,      21.8,      70.6,      48.8
20060126   ,2100,      27.1,      90.9,      63.8
20060126   ,2200,      40.6,      41.3,       0.7
20060126   ,2300,      49.4,     125.6,      76.2
20060127   ,0   ,      59.8,     145.4,      85.6
20060127   ,100 ,     105.8,     117.1,      11.4
20060127   ,200 ,     118.7,     222.5,     103.8
20060127   ,300 ,     181.2,     220.3,      39.2
20060127   ,400 ,     276.9,     231.4,     -45.5
20060127   ,500 ,     338.5,     279.7,     -58.8
20060127   ,600 ,     393.9,     179.7,    -214.2
20060127   ,700 ,     404.0,     237.5,    -166.5
20060127   ,800 ,     479.6,     395.3,     -84.3
20060127   ,900 ,     565.1,     410.3,    -154.8
20060127   ,1000,     606.8,     420.5,    -186.3
20060127   ,1100,     624.3,     497.9,    -126.4
20060127   ,1200,     634.9,     409.0,    -225.9
20060127   ,1300,     567.1,     389.7,    -177.5
20060127   ,1400,     606.3,     409.8,    -196.4
20060127   ,1500,     685.9,     429.9,    -256.1
20060127   ,1600,     728.7,     437.4,    -291.3
20060127   ,1700,     738.8,     540.9,    -197.9
20060127   ,1800,     718.5,     541.4,    -177.1
20060127   ,1900,     714.2,     503.0,    -211.2
20060127   ,2000,     717.4,     543.9,    -173.5
20060127   ,2100,     705.5,     534.7,    -170.8
20060127   ,2200,     692.6,     488.6,    -204.0
20060127   ,2300,     727.5,     674.1,     -53.5
20060128   ,0   ,     708.7,     634.6,     -74.1
20060128   ,100 ,     675.1,     639.9,     -35.2
20060128   ,200 ,     724.6,     556.1,    -168.5
20060128   ,300 ,     686.9,     751.9,      65.1
20060128   ,400 ,     664.3,     751.7,      87.4
20060128   ,500 ,     636.1,     678.4,      42.2
20060128   ,600 ,     498.7,     606.4,     107.6
20060128   ,700 ,     366.6,     600.0,     233.5
20060128   ,800 ,     441.1,     489.6,      48.5
20060128   ,900 ,     498.9,     482.4,     -16.5
20060128   ,1000,     525.6,     512.0,     -13.6
20060128   ,1100,     516.6,     410.5,    -106.2
20060128   ,1200,     458.1,     340.1,    -118.0
20060128   ,1300,     346.2,     370.3,      24.2
20060128   ,1400,     319.5,     459.8,     140.3
20060128   ,1500,     339.0,     428.4,      89.4
20060128   ,1600,     239.2,     391.7,     152.5
20060128   ,1700,     111.9,     204.6,      92.7
20060128   ,1800,      51.1,     203.0,     151.8
20060128   ,1900,      32.7,     216.5,     183.8
20060128   ,2000,      17.4,     186.2,     168.8
20060128   ,2100,       1.2,     295.1,     294.0
20060128   ,2200,       1.2,     188.4,     187.2
20060128   ,2300,      19.1,     240.0,     221.0
20060129   ,0   ,      60.6,     277.0,     216.4
20060129   ,100 ,      27.0,     265.2,     238.1
20060129   ,200 ,       6.3,     181.0,     174.7
20060129   ,300 ,      62.0,     195.4,     133.3
20060129   ,400 ,     119.6,     204.3,      84.6
20060129   ,500 ,     175.7,     197.5,      21.9
20060129   ,600 ,     209.3,     222.2,      12.9
20060129   ,700 ,     279.0,     202.2,     -76.8
20060129   ,800 ,     373.5,     199.3,    -174.2
20060129   ,900 ,     369.5,     170.3,    -199.2
20060129   ,1000,     344.5,     110.5,    -234.0
20060129   ,1100,     551.3,     214.4,    -336.9
20060129   ,1200,     691.5,     257.1,    -434.4
20060129   ,1300,     682.7,     257.3,    -425.4
20060129   ,1400,     698.0,     422.2,    -275.8
20060129   ,1500,     697.5,     522.4,    -175.1
20060129   ,1600,     718.1,     591.1,    -127.0
20060129   ,1700,     646.3,     486.4,    -160.0
20060129   ,1800,     583.4,     502.6,     -80.8
20060129   ,1900,     622.4,     528.8,     -93.6
20060129   ,2000,     566.2,     462.1,    -104.1
20060129   ,2100,     708.6,     547.5,    -161.2
20060129   ,2200,     719.4,     661.9,     -57.5
20060129   ,2300,     752.2,     600.6,    -151.6
20060130   ,0   ,     714.4,     662.9,     -51.5
20060130   ,100 ,     704.0,     643.4,     -60.7
20060130   ,200 ,     702.1,     594.2,    -107.9
20060130   ,300 ,     704.5,     566.7,    -137.8
20060130   ,400 ,     696.3,     619.3,     -77.0
20060130   ,500 ,     704.7,     644.3,     -60.4
20060130   ,600 ,     709.9,     609.2,    -100.7
20060130   ,700 ,     732.1,     643.1,     -89.0
20060130   ,800 ,     720.8,     604.5,    -116.3
20060130   ,900 ,     706.4,     511.7,    -194.7
20060130   ,1000,     663.0,     502.8,    -160.2
20060130   ,1100,     606.0,     453.4,    -152.6
20060130   ,1200,     500.2,     358.5,    -141.7
20060130   ,1300,     327.9,     365.7,      37.8
20060130   ,1400,     504.0,     511.8,       7.7
20060130   ,1500,     613.0,     586.8,     -26.2
20060130   ,1600,     653.3,     537.0,    -116.2
20060130   ,1700,     608.5,     464.8,    -143.6
20060130   ,1800,     545.6,     441.2,    -104.4
20060130   ,1900,     478.2,     404.4,     -73.8
20060130   ,2000,     424.7,     383.9,     -40.8
20060130   ,2100,     137.5,     289.3,     151.8
20060130   ,2200,      42.7,     243.9,     201.2
20060130   ,2300,       1.8,     254.5,     252.7
20060131   ,0   ,       0.0,     203.8,     203.8
20060131   ,100 ,       0.0,     224.4,     224.4
20060131   ,200 ,       8.5,      55.2,      46.7
20060131   ,300 ,      84.6,     206.1,     121.5
20060131   ,400 ,      81.1,     202.8,     121.7
20060131   ,500 ,      96.7,     213.8,     117.1
20060131   ,600 ,     123.2,     224.8,     101.6
20060131   ,700 ,     159.7,     170.3,      10.6
20060131   ,800 ,     175.9,     151.3,     -24.6
20060131   ,900 ,     131.3,     222.8,      91.5
20060131   ,1000,     111.5,     189.4,      77.8
20060131   ,1100,     148.0,     244.0,      96.0
20060131   ,1200,     163.6,     262.2,      98.6
20060131   ,1300,     165.0,     126.3,     -38.6
20060131   ,1400,     139.2,     192.1,      52.9
20060131   ,1500,     104.5,     142.8,      38.3
20060131   ,1600,      72.5,     116.9,      44.4
20060131   ,1700,      89.2,      76.7,     -12.5
20060131   ,1800,     176.0,      96.8,     -79.2
20060131   ,1900,     196.9,     130.7,     -66.2
20060131   ,2000,     245.6,     144.6,    -101.1
20060131   ,2100,     255.7,      99.0,    -156.7
20060131   ,2200,     204.9,     149.3,     -55.6
20060131   ,2300,     155.8,     305.6,     149.9
20060201   ,0   ,     168.7,     229.2,      60.6
20060201   ,100 ,      90.3,     130.5,      40.1
20060201   ,200 ,      53.2,      96.9,      43.7
20060201   ,300 ,      66.3,      59.8,      -6.5
20060201   ,400 ,     110.7,     127.4,      16.8
20060201   ,500 ,     105.4,     152.0,      46.6
20060201   ,600 ,     109.3,     135.7,      26.4
20060201   ,700 ,      78.0,     207.0,     129.0
20060201   ,800 ,      57.5,     262.7,     205.3
20060201   ,900 ,      20.3,     254.7,     234.4
20060201   ,1000,      13.2,     240.6,     227.4
20060201   ,1100,      79.0,     254.8,     175.7
20060201   ,1200,     180.2,     167.4,     -12.7
20060201   ,1300,     157.4,     178.4,      21.0
20060201   ,1400,     231.5,     220.4,     -11.0
20060201   ,1500,     427.0,     300.5,    -126.5
20060201   ,1600,     601.9,     367.5,    -234.5
20060201   ,1700,     654.7,     383.2,    -271.5
20060201   ,1800,     704.4,     335.5,    -368.9
20060201   ,1900,     690.3,     294.0,    -396.3
20060201   ,2000,     689.5,     392.5,    -297.0
20060201   ,2100,     680.7,     414.5,    -266.2
20060201   ,2200,     593.9,     436.4,    -157.5
20060201   ,2300,     568.1,     375.8,    -192.3
20060202   ,0   ,     620.1,     357.0,    -263.0
20060202   ,100 ,     442.8,     243.8,    -199.0
20060202   ,200 ,     393.2,     280.7,    -112.5
20060202   ,300 ,     329.2,     307.6,     -21.6
20060202   ,400 ,     264.6,     221.4,     -43.2
20060202   ,500 ,     302.8,     258.0,     -44.8
20060202   ,600 ,     323.2,     281.3,     -41.9
20060202   ,700 ,     263.6,     247.6,     -16.0
20060202   ,800 ,     245.3,     334.0,      88.7
20060202   ,900 ,     209.3,     328.5,     119.2
20060202   ,1000,     131.4,     300.1,     168.7
20060202   ,1100,      57.6,     232.5,     174.8
20060202   ,1200,      28.0,     161.3,     133.3
20060202   ,1300,       2.1,     127.7,     125.5
20060202   ,1400,       0.0,     183.2,     183.2
20060202   ,1500,       0.5,     159.9,     159.4
20060202   ,1600,       0.0,     137.4,     137.4
20060202   ,1700,       0.5,     135.0,     134.5
20060202   ,1800,      10.8,     110.0,      99.3
20060202   ,1900,      11.3,      94.7,      83.4
20060202   ,2000,       8.6,      74.9,      66.3
20060202   ,2100,       5.6,      86.4,      80.7
20060202   ,2200,       0.5,     152.2,     151.7
20060202   ,2300,       0.9,     112.9,     112.0
20060203   ,0   ,      14.8,      81.7,      66.9
20060203   ,100 ,     112.2,      18.1,     -94.1
20060203   ,200 ,     148.4,      41.0,    -107.4
20060203   ,300 ,      95.3,      47.0,     -48.3
20060203   ,400 ,      43.7,      16.7,     -27.0
20060203   ,500 ,      61.0,      54.9,      -6.0
20060203   ,600 ,      43.3,      75.2,      31.9
20060203   ,700 ,      73.4,     115.2,      41.8
20060203   ,800 ,     101.1,     122.1,      21.0
20060203   ,900 ,      52.4,     176.6,     124.1
20060203   ,1000,      23.5,     116.1,      92.6
20060203   ,1100,      13.6,      67.3,      53.7
20060203   ,1200,      34.1,     122.8,      88.7
20060203   ,1300,     121.0,     175.6,      54.5
20060203   ,1400,     204.6,     125.9,     -78.7
20060203   ,1500,     207.5,      39.6,    -167.9
20060203   ,1600,     199.7,      45.0,    -154.7
20060203   ,1700,     173.1,     206.5,      33.4
20060203   ,1800,      77.8,      65.2,     -12.6
20060203   ,1900,      52.6,     139.4,      86.8
20060203   ,2000,      47.8,     121.5,      73.8
20060203   ,2100,      53.1,     129.6,      76.5
20060203   ,2200,      65.5,     171.0,     105.6
20060203   ,2300,     109.4,     141.1,      31.8
20060204   ,0   ,     110.2,     131.8,      21.6
20060204   ,100 ,      62.4,     136.3,      74.0
20060204   ,200 ,      75.8,     219.6,     143.8
20060204   ,300 ,      53.4,     191.3,     137.9
20060204   ,400 ,      28.3,     219.1,     190.8
20060204   ,500 ,      26.5,     195.7,     169.3
20060204   ,600 ,      37.6,     146.7,     109.1
20060204   ,700 ,      12.7,     215.1,     202.4
20060204   ,800 ,       4.3,     198.3,     194.1
20060204   ,900 ,      11.3,      74.5,      63.2
20060204   ,1000,      10.3,     118.0,     107.7
20060204   ,1100,       0.8,     221.8,     220.9
20060204   ,1200,       0.0,     264.8,     264.8
20060204   ,1300,       0.0,      63.4,      63.4
20060204   ,1400,       0.0,       8.0,       8.0
20060204   ,1500,       0.0,      28.8,      28.8
20060204   ,1600,       0.0,       8.6,       8.6
20060204   ,1700,       1.1,      17.8,      16.7
20060204   ,1800,      26.1,       8.1,     -18.0
20060204   ,1900,      26.8,      35.9,       9.1
20060204   ,2000,      11.0,      70.1,      59.1
20060204   ,2100,      37.0,     161.6,     124.7
20060204   ,2200,     293.4,      86.9,    -206.5
20060204   ,2300,     403.2,     148.7,    -254.4
20060205   ,0   ,     379.9,     204.3,    -175.6
20060205   ,100 ,     417.0,     215.8,    -201.2
20060205   ,200 ,     447.7,     224.6,    -223.1
20060205   ,300 ,     577.9,     320.2,    -257.8
20060205   ,400 ,     689.3,     483.5,    -205.8
20060205   ,500 ,     711.9,     566.9,    -145.0
20060205   ,600 ,     719.9,     578.0,    -142.0
20060205   ,700 ,     723.4,     487.2,    -236.2
20060205   ,800 ,     724.3,     531.9,    -192.4
20060205   ,900 ,     722.5,     654.7,     -67.8
20060205   ,1000,     724.6,     713.7,     -10.9
20060205   ,1100,     762.0,     607.7,    -154.2
20060205   ,1200,     730.9,     675.8,     -55.1
20060205   ,1300,     733.4,     665.1,     -68.2
20060205   ,1400,     733.0,     724.3,      -8.7
20060205   ,1500,     728.3,     698.7,     -29.6
20060205   ,1600,     712.7,     613.6,     -99.1
20060205   ,1700,     720.6,     614.5,    -106.1
20060205   ,1800,     734.0,     638.2,     -95.8
20060205   ,1900,     721.9,     625.1,     -96.8
20060205   ,2000,     727.0,     608.2,    -118.8
20060205   ,2100,     731.8,     592.9,    -138.9
20060205   ,2200,     733.3,     492.8,    -240.5
20060205   ,2300,     734.3,     578.1,    -156.3
20060206   ,0   ,     733.9,     603.4,    -130.5
20060206   ,100 ,     725.1,     559.7,    -165.4
20060206   ,200 ,     719.9,     410.4,    -309.5
20060206   ,300 ,     697.7,     471.5,    -226.2
20060206   ,400 ,     693.6,     441.1,    -252.5
20060206   ,500 ,     704.5,     502.9,    -201.7
20060206   ,600 ,     711.0,     552.9,    -158.1
20060206   ,700 ,     724.6,     549.0,    -175.6
20060206   ,800 ,     694.9,     606.7,     -88.2
20060206   ,900 ,     654.8,     552.1,    -102.7
20060206   ,1000,     644.3,     612.3,     -31.9
20060206   ,1100,     635.6,     602.7,     -32.9
20060206   ,1200,     673.7,     669.4,      -4.3
20060206   ,1300,     707.1,     720.4,      13.3
20060206   ,1400,     708.5,     561.2,    -147.3
20060206   ,1500,     717.3,     495.6,    -221.7
20060206   ,1600,     733.5,     574.0,    -159.5
20060206   ,1700,     753.3,     517.6,    -235.7
20060206   ,1800,     738.1,     598.1,    -140.1
20060206   ,1900,     750.9,     667.9,     -83.0
20060206   ,2000,     754.8,     669.2,     -85.5
20060206   ,2100,     751.2,     579.8,    -171.4
20060206   ,2200,     736.1,     670.1,     -66.0
20060206   ,2300,     733.4,     759.4,      26.0
20060207   ,0   ,     681.3,     768.0,      86.7
20060207   ,100 ,     712.0,     648.6,     -63.4
20060207   ,200 ,     705.2,     773.0,      67.8
20060207   ,300 ,     675.2,     773.0,      97.8
20060207   ,400 ,     564.7,     715.1,     150.5
20060207   ,500 ,     458.3,     508.7,      50.5
20060207   ,600 ,     418.2,     437.1,      18.9
20060207   ,700 ,     395.4,     368.5,     -26.9
20060207   ,800 ,     354.9,     344.9,     -10.0
20060207   ,900 ,     344.2,     331.1,     -13.2
20060207   ,1000,     294.9,     311.6,      16.7
20060207   ,1100,     221.2,     267.9,      46.7
20060207   ,1200,     176.4,     295.1,     118.7
